HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458816.83976,2019-11-29.3389591,bi,1.39,16.531,13.809,0.018,10.872,0.179,g
2458816.84098,2019-11-29.3401777,bi,1.43,16.543,13.777,0.017,11.201,0.178,g
2458817.83184,2019-11-30.3309824,bi,1.39,16.554,13.783,0.017,11.145,0.176,g
2458817.83306,2019-11-30.3322015,bi,1.45,16.575,13.794,0.017,11.030,0.173,g
2458817.83428,2019-11-30.3334218,bi,1.40,16.539,13.804,0.018,10.921,0.178,g
2458819.79498,2019-12-02.2940160,bi,1.44,16.538,13.782,0.017,11.142,0.178,g
2458819.79621,2019-12-02.2952483,bi,1.44,16.525,13.760,0.017,11.375,0.180,g
2458819.79743,2019-12-02.2964656,bi,1.49,16.510,13.786,0.018,11.100,0.183,g
2458820.82709,2019-12-03.3260810,bE,1.55,16.664,13.794,0.015,11.028,0.159,g
2458820.82837,2019-12-03.3273543,bE,1.56,16.645,13.778,0.016,11.194,0.162,g
2458820.82963,2019-12-03.3286207,bE,1.56,16.639,13.785,0.016,11.124,0.163,g
2458821.80769,2019-12-04.3066266,bi,1.46,15.799,13.754,0.033,11.445,0.350,g
2458821.80891,2019-12-04.3078458,bi,1.51,16.079,13.812,0.027,10.848,0.271,g
2458821.81013,2019-12-04.3090640,bi,1.51,16.176,13.781,0.024,11.156,0.248,g
2458822.80903,2019-12-05.3079107,bE,1.49,16.691,13.793,0.015,11.040,0.156,g
2458822.81030,2019-12-05.3091840,bE,1.47,16.684,13.815,0.015,10.816,0.157,g
2458822.81157,2019-12-05.3104592,bE,1.44,16.660,13.782,0.015,11.144,0.160,g
2458823.81739,2019-12-06.3162233,bE,1.52,16.670,13.773,0.015,11.238,0.158,g
2458823.81872,2019-12-06.3175498,bE,1.49,16.699,13.822,0.015,10.746,0.154,g
2458823.81999,2019-12-06.3188209,bE,1.46,16.671,13.781,0.015,11.157,0.158,g
2458824.83211,2019-12-07.3308871,bi,1.41,16.569,13.747,0.016,11.511,0.173,g
2458824.83333,2019-12-07.3321039,bi,1.41,16.590,13.806,0.017,10.906,0.170,g
2458825.51187,2019-12-08.0106109,bm,1.53,16.375,13.787,0.020,11.092,0.207,g
2458825.51311,2019-12-08.0118468,bm,1.50,16.305,13.780,0.021,11.160,0.220,g
2458825.51431,2019-12-08.0130570,bm,1.53,16.383,13.812,0.020,10.838,0.206,g
2458825.81491,2019-12-08.3136346,bE,1.44,16.666,13.777,0.015,11.194,0.159,g
2458825.81618,2019-12-08.3149061,bE,1.49,16.655,13.758,0.015,11.398,0.163,g
2458825.81746,2019-12-08.3161809,bE,1.52,16.652,13.775,0.015,11.219,0.161,g
2458827.67919,2019-12-10.1778252,bi,1.43,16.121,13.785,0.025,11.117,0.260,g
2458827.68042,2019-12-10.1790546,bi,1.48,16.041,13.776,0.027,11.211,0.280,g
2458827.68165,2019-12-10.1802809,bi,1.44,16.116,13.814,0.026,10.824,0.261,g
2458827.84630,2019-12-10.3449277,bE,1.47,16.549,13.787,0.017,11.092,0.176,g
2458827.84758,2019-12-10.3462013,bE,1.49,16.562,13.806,0.017,10.909,0.174,g
2458827.84895,2019-12-10.3475701,bE,1.48,16.525,13.772,0.017,11.246,0.181,g
2458828.71792,2019-12-11.2164971,bE,1.50,16.344,13.816,0.021,10.809,0.213,g
2458828.71919,2019-12-11.2177728,bE,1.49,16.252,13.776,0.022,11.212,0.232,g
2458828.72048,2019-12-11.2190604,bE,1.41,16.254,13.763,0.022,11.344,0.231,g
2458829.78567,2019-12-12.2842048,bi,1.47,15.928,13.832,0.032,10.648,0.311,g
2458829.78811,2019-12-12.2866412,bi,1.47,15.923,13.730,0.029,11.690,0.312,g
2458831.67264,2019-12-14.1710733,bi,1.45,16.009,13.804,0.029,10.918,0.288,g
2458831.75451,2019-12-14.2529401,bi,1.47,16.159,13.777,0.024,11.207,0.251,g
2458832.77643,2019-12-15.2748146,bi,1.45,16.200,13.753,0.023,11.454,0.242,g
2458832.77765,2019-12-15.2760365,bi,1.45,16.211,13.775,0.023,11.221,0.239,g
2458832.77887,2019-12-15.2772546,bi,1.43,16.188,13.748,0.023,11.494,0.245,g
2458833.77626,2019-12-16.2745962,bE,1.48,16.203,13.742,0.023,11.562,0.242,g
2458833.77760,2019-12-16.2759393,bE,1.48,16.204,13.802,0.024,10.954,0.241,g
2458833.77889,2019-12-16.2772275,bE,1.47,16.229,13.845,0.024,10.514,0.236,g
2458834.70175,2019-12-17.2000504,bi,1.44,16.368,13.805,0.021,10.914,0.208,g
2458834.70298,2019-12-17.2012804,bi,1.38,16.456,13.825,0.019,10.708,0.193,g
2458834.70422,2019-12-17.2025127,bi,1.41,16.379,13.793,0.020,11.032,0.206,g
2458834.71579,2019-12-17.2140814,bE,1.47,16.538,13.782,0.017,11.152,0.179,g
2458835.83803,2019-12-18.3362723,bi,1.46,16.437,13.778,0.019,11.190,0.195,g
2458835.83925,2019-12-18.3374917,bi,1.43,16.471,13.789,0.018,11.071,0.190,g
2458836.83120,2019-12-19.3293997,bi,1.43,16.430,13.752,0.018,11.463,0.196,g
2458836.83242,2019-12-19.3306159,bi,1.47,16.489,13.795,0.018,11.016,0.186,g
2458836.83364,2019-12-19.3318331,bi,1.48,16.388,13.732,0.019,11.674,0.205,g
2458837.86222,2019-12-20.3603734,bi,1.53,15.911,13.740,0.030,11.595,0.315,g
2458837.86345,2019-12-20.3616046,bi,1.52,15.950,13.764,0.029,11.339,0.305,g
2458838.76833,2019-12-21.2664439,bE,1.48,16.532,13.811,0.018,10.855,0.179,g
2458838.76961,2019-12-21.2677216,bE,1.49,16.619,13.769,0.016,11.280,0.166,g
2458838.77087,2019-12-21.2689846,bE,1.51,16.628,13.782,0.016,11.147,0.164,g
2458838.80096,2019-12-21.2990708,bi,1.42,16.524,13.776,0.017,11.213,0.181,g
2458839.80570,2019-12-22.3037675,bi,1.42,16.571,13.830,0.017,10.668,0.173,g
2458839.80693,2019-12-22.3049940,bi,1.41,16.534,13.812,0.018,10.840,0.179,g
2458839.80816,2019-12-22.3062181,bi,1.40,16.590,13.812,0.017,10.843,0.170,g
2458840.78082,2019-12-23.2788446,bE,1.52,16.670,13.783,0.015,11.144,0.158,g
2458840.78209,2019-12-23.2801151,bE,1.44,16.684,13.806,0.015,10.907,0.156,g
2458840.78336,2019-12-23.2813814,bE,1.42,16.643,13.773,0.015,11.239,0.163,g
2458841.50411,2019-12-24.0020947,bm,1.60,16.522,13.780,0.017,11.170,0.180,g
2458841.50532,2019-12-24.0033038,bm,1.59,16.553,13.801,0.017,10.948,0.176,g
2458841.50652,2019-12-24.0045115,bm,1.56,16.516,13.778,0.017,11.193,0.182,g
2458841.82701,2019-12-24.3249936,bE,1.50,16.621,13.733,0.015,11.661,0.166,g
2458841.82829,2019-12-24.3262670,bE,1.51,16.655,13.746,0.015,11.526,0.160,g
2458841.82956,2019-12-24.3275414,bE,1.49,16.664,13.754,0.015,11.441,0.159,g
2458842.77046,2019-12-25.2684025,bi,1.45,16.552,13.751,0.016,11.470,0.176,g
2458842.77168,2019-12-25.2696194,bi,1.41,16.524,13.768,0.017,11.299,0.181,g
2458842.77290,2019-12-25.2708413,bi,1.50,16.575,13.768,0.016,11.297,0.173,g
2458843.77756,2019-12-26.2754560,bi,1.34,16.567,13.791,0.017,11.058,0.174,g
2458843.77878,2019-12-26.2766754,bi,1.37,16.527,13.793,0.018,11.040,0.180,g
2458843.78001,2019-12-26.2779042,bi,1.46,16.539,13.828,0.018,10.693,0.178,g
2458844.77392,2019-12-27.2717706,bE,1.48,16.569,13.756,0.016,11.420,0.174,g
2458844.77518,2019-12-27.2730395,bE,1.52,16.641,13.767,0.015,11.300,0.162,g
2458844.77645,2019-12-27.2743079,bE,1.54,16.543,13.796,0.017,11.015,0.177,g
2458845.80841,2019-12-28.3062232,bi,1.39,16.518,13.766,0.017,11.314,0.182,g
2458845.80963,2019-12-28.3074438,bi,1.43,16.481,13.735,0.017,11.639,0.188,g
2458845.81084,2019-12-28.3086587,bi,1.41,16.504,13.773,0.018,11.245,0.184,g
2458846.82725,2019-12-29.3250271,bi,1.50,16.529,13.781,0.017,11.159,0.180,g
2458846.82847,2019-12-29.3262429,bi,1.48,16.556,13.779,0.017,11.178,0.175,g
2458846.82970,2019-12-29.3274671,bi,1.50,16.492,13.761,0.018,11.364,0.186,g
2458847.81250,2019-12-30.3102356,bi,1.37,16.583,13.790,0.017,11.065,0.171,g
2458847.81372,2019-12-30.3114609,bi,1.36,16.597,13.827,0.017,10.699,0.169,g
2458847.81495,2019-12-30.3126885,bi,1.41,16.582,13.801,0.017,10.958,0.172,g
2458848.79834,2019-12-31.2960394,bi,1.46,16.492,13.809,0.018,10.881,0.186,g
2458848.79956,2019-12-31.2972576,bi,1.43,16.546,13.829,0.018,10.678,0.177,g
2458848.80078,2019-12-31.2984745,bi,1.43,16.540,13.797,0.017,10.998,0.178,g
2458849.63411,2020-01-01.1317710,bi,1.43,16.433,13.767,0.019,11.310,0.197,g
2458849.63532,2020-01-01.1329880,bi,1.44,16.464,13.795,0.019,11.018,0.191,g
2458849.80567,2020-01-01.3033280,bE,1.51,16.619,13.791,0.016,11.060,0.166,g
2458849.80697,2020-01-01.3046296,bE,1.48,16.646,13.769,0.015,11.278,0.162,g
2458849.80823,2020-01-01.3058922,bE,1.43,16.649,13.802,0.016,10.940,0.161,g
2458850.54827,2020-01-02.0459015,bm,1.53,16.532,13.806,0.018,10.908,0.180,g
2458850.54948,2020-01-02.0471126,bm,1.52,16.491,13.808,0.018,10.893,0.186,g
2458850.55071,2020-01-02.0483375,bm,1.59,16.536,13.830,0.018,10.668,0.178,g
2458850.64670,2020-01-02.1443237,bi,1.44,16.438,13.784,0.019,11.122,0.196,g
2458850.64791,2020-01-02.1455383,bi,1.45,16.462,13.795,0.019,11.014,0.191,g
2458850.64914,2020-01-02.1467668,bi,1.46,16.441,13.808,0.019,10.889,0.195,g
2458850.83313,2020-01-02.3307513,bE,1.49,16.613,13.775,0.016,11.221,0.166,g
2458850.83439,2020-01-02.3320177,bE,1.50,16.657,13.772,0.015,11.253,0.160,g
2458850.83568,2020-01-02.3332952,bE,1.46,16.616,13.765,0.016,11.328,0.167,g
2458851.69925,2020-01-03.1968563,bi,1.46,16.532,13.805,0.018,10.908,0.180,g
2458851.70047,2020-01-03.1980701,bi,1.44,16.539,13.806,0.018,10.902,0.178,g
2458851.70169,2020-01-03.1992861,bi,1.45,16.554,13.781,0.017,11.162,0.176,g
2458852.42288,2020-01-03.9204512,bm,1.48,16.362,13.786,0.020,11.114,0.209,g
2458852.42409,2020-01-03.9216594,bm,1.48,16.509,13.789,0.018,11.079,0.184,g
2458852.42531,2020-01-03.9228707,bm,1.51,16.459,13.833,0.019,10.635,0.191,g
2458852.65411,2020-01-04.1516660,bi,1.49,16.454,13.788,0.019,11.081,0.192,g
2458852.65534,2020-01-04.1528917,bi,1.49,16.416,13.795,0.019,11.016,0.199,g
2458852.65655,2020-01-04.1541081,bi,1.47,16.396,13.787,0.020,11.097,0.203,g
2458852.84131,2020-01-04.3388652,bE,1.48,16.652,13.787,0.016,11.103,0.161,g
2458852.84259,2020-01-04.3401473,bE,1.44,16.638,13.799,0.016,10.973,0.163,g
2458852.84387,2020-01-04.3414215,bE,1.50,16.635,13.792,0.016,11.056,0.165,g
2458853.65042,2020-01-05.1479413,bi,1.48,16.286,13.775,0.022,11.220,0.224,g
2458853.65164,2020-01-05.1491634,bi,1.44,16.344,13.792,0.021,11.048,0.212,g
2458853.65286,2020-01-05.1503793,bi,1.40,16.324,13.795,0.021,11.020,0.216,g
2458853.82565,2020-01-05.3231619,bE,1.51,16.591,13.769,0.016,11.284,0.170,g
2458853.82695,2020-01-05.3244681,bE,1.52,16.609,13.775,0.016,11.225,0.167,g
2458853.82824,2020-01-05.3257504,bE,1.46,16.619,13.783,0.016,11.145,0.166,g
2458854.65789,2020-01-06.1553775,bi,1.43,16.142,13.814,0.026,10.826,0.256,g
2458854.65912,2020-01-06.1566054,bi,1.38,16.202,13.815,0.024,10.817,0.242,g
2458854.66034,2020-01-06.1578283,bi,1.41,16.170,13.765,0.024,11.321,0.249,g
2458855.62397,2020-01-07.1214290,bE,1.48,15.924,13.796,0.031,11.003,0.311,g
2458855.62527,2020-01-07.1227260,bE,1.44,15.865,13.817,0.033,10.792,0.329,g
2458855.62654,2020-01-07.1239997,bE,1.51,15.948,13.825,0.031,10.716,0.305,g
2458855.79560,2020-01-07.2930642,bi,1.38,16.367,13.786,0.020,11.106,0.208,g
2458855.79682,2020-01-07.2942722,bi,1.43,16.362,13.820,0.021,10.765,0.209,g
2458855.79804,2020-01-07.2954908,bi,1.50,16.385,13.814,0.020,10.824,0.205,g
2458856.62770,2020-01-08.1251241,bE,1.61,15.707,13.841,0.039,10.556,0.380,g
2458856.62895,2020-01-08.1263784,bE,1.59,15.812,13.767,0.033,11.312,0.345,g
2458856.63020,2020-01-08.1276243,bE,1.57,15.854,13.828,0.034,10.690,0.332,g
2458857.57719,2020-01-09.0745826,bE,1.54,15.967,13.782,0.029,11.151,0.301,g
2458857.57846,2020-01-09.0758564,bE,1.51,16.025,13.822,0.029,10.747,0.284,g
2458857.57974,2020-01-09.0771332,bE,1.54,16.052,13.760,0.026,11.375,0.278,g
2458857.81739,2020-01-09.3147767,bi,1.36,16.236,13.842,0.024,10.550,0.235,g
2458857.81860,2020-01-09.3159937,bi,1.37,16.124,13.794,0.026,11.024,0.259,g
2458857.81983,2020-01-09.3172133,bi,1.55,16.177,13.769,0.024,11.282,0.248,g
2458858.73845,2020-01-10.2358160,bE,1.46,16.217,13.773,0.023,11.239,0.238,g
2458858.73972,2020-01-10.2370890,bE,1.50,16.048,13.810,0.028,10.866,0.278,g
2458858.74100,2020-01-10.2383641,bE,1.39,16.120,13.818,0.026,10.779,0.260,g
2458859.70084,2020-01-11.1981732,bi,2.02,15.665,13.749,0.037,11.495,0.396,g
2458859.70207,2020-01-11.1993982,bi,1.43,15.984,13.837,0.030,10.598,0.295,g
2458860.67968,2020-01-12.1769902,bE,1.40,16.040,13.789,0.028,11.073,0.280,g
2458860.72270,2020-01-12.2200005,bi,1.45,15.903,13.783,0.031,11.135,0.318,g
2458860.72392,2020-01-12.2212212,bi,1.48,15.974,13.795,0.029,11.016,0.298,g
2458860.72515,2020-01-12.2224535,bi,1.43,16.047,13.823,0.028,10.734,0.279,g
2458861.76300,2020-01-13.2602671,bE,1.45,16.349,13.764,0.020,11.342,0.212,g
2458861.83924,2020-01-13.3365087,bi,1.42,16.130,13.755,0.025,11.433,0.258,g
2458861.84046,2020-01-13.3377303,bi,1.49,16.117,13.860,0.027,10.375,0.261,g
2458861.84168,2020-01-13.3389510,bi,1.53,16.036,13.810,0.028,10.858,0.282,g
2458862.83191,2020-01-14.3291520,bi,1.41,16.136,13.805,0.026,10.920,0.257,g
2458862.83312,2020-01-14.3303702,bi,1.45,16.274,13.825,0.023,10.717,0.226,g
2458862.83434,2020-01-14.3315884,bi,1.42,16.159,13.734,0.023,11.650,0.252,g
2458863.61581,2020-01-15.1130340,bi,1.43,16.482,13.750,0.018,11.478,0.189,g
2458863.61704,2020-01-15.1142616,bi,1.41,16.528,13.818,0.018,10.782,0.180,g
2458863.61826,2020-01-15.1154868,bi,1.41,16.504,13.794,0.018,11.023,0.184,g
2458863.80876,2020-01-15.3059782,bE,1.52,16.359,13.775,0.020,11.222,0.210,g
2458863.81003,2020-01-15.3072523,bE,1.45,16.377,13.807,0.020,10.894,0.207,g
2458863.81131,2020-01-15.3085314,bE,1.50,16.224,13.743,0.022,11.551,0.237,g
2458864.65249,2020-01-16.1496841,bi,1.43,16.512,13.772,0.017,11.256,0.183,g
2458864.65370,2020-01-16.1509002,bi,1.42,16.516,13.817,0.018,10.787,0.182,g
2458864.65492,2020-01-16.1521174,bi,1.45,16.513,13.790,0.018,11.072,0.183,g
2458864.84597,2020-01-16.3431556,bE,1.50,16.445,13.730,0.018,11.702,0.194,g
2458864.84724,2020-01-16.3444269,bE,1.45,16.416,13.783,0.019,11.134,0.200,g
2458864.84850,2020-01-16.3456916,bE,1.46,16.356,13.766,0.020,11.321,0.210,g
2458866.65259,2020-01-18.1497346,bi,1.42,16.508,13.820,0.018,10.767,0.183,g
2458866.65380,2020-01-18.1509528,bi,1.49,16.426,13.771,0.019,11.265,0.198,g
2458866.65502,2020-01-18.1521700,bi,1.48,16.453,13.780,0.019,11.167,0.193,g
2458866.83973,2020-01-18.3368747,bi,1.46,16.312,13.763,0.021,11.351,0.220,g
2458866.84094,2020-01-18.3380883,bi,1.65,16.389,13.781,0.020,11.154,0.205,g
2458866.84217,2020-01-18.3393077,bi,1.56,16.368,13.772,0.020,11.248,0.209,g
2458868.83131,2020-01-20.3284107,bi,1.42,16.399,13.777,0.019,11.200,0.202,g
2458868.83252,2020-01-20.3296347,bi,1.45,16.351,13.818,0.021,10.787,0.211,g
2458868.83375,2020-01-20.3308599,bi,1.40,16.383,13.769,0.020,11.288,0.205,g
2458869.82385,2020-01-21.3209289,bi,1.48,16.409,13.734,0.019,11.653,0.200,g
2458869.82506,2020-01-21.3221496,bi,1.46,16.427,13.762,0.019,11.362,0.197,g
2458869.82628,2020-01-21.3233643,bi,1.52,16.451,13.740,0.018,11.593,0.193,g
2458870.82323,2020-01-22.3202877,bE,1.43,16.504,13.794,0.018,11.027,0.184,g
2458870.82451,2020-01-22.3215688,bE,1.48,16.454,13.759,0.018,11.388,0.192,g
2458870.82579,2020-01-22.3228451,bE,1.47,16.497,13.770,0.018,11.265,0.186,g
2458871.82119,2020-01-23.3182277,bi,1.41,16.377,13.791,0.020,11.062,0.207,g
2458871.82242,2020-01-23.3194582,bi,1.48,16.386,13.801,0.020,10.962,0.205,g
2458871.82365,2020-01-23.3206881,bi,1.44,16.374,13.817,0.021,10.789,0.208,g
2458872.82543,2020-01-24.3224552,bE,1.46,16.546,13.806,0.017,10.902,0.177,g
2458872.82670,2020-01-24.3237228,bE,1.45,16.548,13.759,0.017,11.394,0.177,g
2458872.82798,2020-01-24.3249981,bE,1.49,16.553,13.783,0.017,11.138,0.176,g
2458875.83294,2020-01-27.3299079,bE,1.47,16.560,13.816,0.017,10.814,0.175,g
2458875.83421,2020-01-27.3311862,bE,1.45,16.564,13.804,0.017,10.923,0.175,g
2458875.83548,2020-01-27.3324596,bE,1.51,16.485,13.765,0.018,11.322,0.188,g
2458878.83532,2020-01-30.3322590,bE,1.51,16.493,13.795,0.018,11.016,0.186,g
2458878.83787,2020-01-30.3348050,bE,1.41,16.503,13.781,0.018,11.163,0.185,g
2458879.83655,2020-01-31.3334762,bi,1.48,16.391,13.807,0.020,10.894,0.204,g
2458879.83777,2020-01-31.3346945,bi,1.50,16.387,13.753,0.019,11.456,0.205,g
2458880.83087,2020-02-01.3277809,bi,1.62,16.360,13.778,0.020,11.192,0.210,g
2458880.83209,2020-02-01.3289982,bi,1.58,16.357,13.822,0.021,10.748,0.210,g
2458880.83332,2020-02-01.3302281,bi,1.60,16.370,13.818,0.021,10.785,0.208,g
2458881.53600,2020-02-02.0329052,bi,1.42,16.229,13.775,0.023,11.216,0.237,g
2458881.53721,2020-02-02.0341259,bi,1.38,16.249,13.775,0.022,11.220,0.232,g
2458881.83248,2020-02-02.3293784,bi,1.51,16.481,13.796,0.018,11.012,0.188,g
2458881.83369,2020-02-02.3305989,bi,1.47,16.449,13.795,0.019,11.009,0.194,g
2458881.83491,2020-02-02.3318206,bi,1.41,16.458,13.827,0.019,10.697,0.192,g
2458882.56666,2020-02-03.0635520,bi,1.41,16.370,13.786,0.020,11.102,0.207,g
2458883.62355,2020-02-04.1204384,bi,1.43,16.327,13.794,0.021,11.023,0.216,g
2458883.62478,2020-02-04.1216648,bi,1.41,16.344,13.762,0.020,11.357,0.212,g
2458883.83980,2020-02-04.3366814,bi,1.42,16.425,13.765,0.019,11.324,0.198,g
2458883.84102,2020-02-04.3379056,bi,1.45,16.442,13.780,0.019,11.169,0.195,g
2458883.84224,2020-02-04.3391207,bi,1.39,16.441,13.783,0.019,11.138,0.195,g
2458884.65543,2020-02-05.1523130,bi,1.45,16.360,13.822,0.021,10.743,0.209,g
2458884.83621,2020-02-05.3330989,bi,1.55,16.389,13.758,0.019,11.395,0.204,g
2458884.83744,2020-02-05.3343289,bi,1.63,16.421,13.808,0.020,10.883,0.199,g
2458885.65411,2020-02-06.1509802,bE,1.52,16.391,13.807,0.020,10.896,0.203,g
2458885.65540,2020-02-06.1522755,bE,1.54,16.355,13.797,0.021,10.995,0.210,g
2458885.65669,2020-02-06.1535600,bE,1.51,16.375,13.801,0.020,10.954,0.206,g
2458885.83511,2020-02-06.3319751,bE,1.49,16.577,13.803,0.017,10.933,0.172,g
2458885.83638,2020-02-06.3332473,bE,1.49,16.563,13.764,0.017,11.331,0.174,g
2458886.82379,2020-02-07.3206630,bi,1.46,16.270,13.766,0.022,11.317,0.228,g
2458886.82501,2020-02-07.3218768,bi,1.49,16.090,13.791,0.026,11.057,0.268,g
2458886.82624,2020-02-07.3231054,bi,1.41,16.115,13.779,0.025,11.187,0.262,g
2458887.82737,2020-02-08.3242314,bi,1.42,15.733,13.748,0.035,11.506,0.372,g
2458887.82860,2020-02-08.3254626,bi,1.45,15.781,13.752,0.034,11.466,0.356,g
2458887.82983,2020-02-08.3266903,bi,1.48,15.974,13.872,0.032,10.269,0.297,g
2458888.81943,2020-02-09.3162840,bi,1.42,15.696,13.713,0.035,11.881,0.385,g
2458888.82065,2020-02-09.3175094,bi,1.44,15.571,13.796,0.043,10.997,0.431,g
2458888.82187,2020-02-09.3187303,bi,1.45,15.499,13.842,0.048,10.543,0.460,g
2458889.59377,2020-02-10.0906312,bi,1.42,15.886,13.773,0.031,11.250,0.323,g
2458889.59499,2020-02-10.0918474,bi,1.46,15.949,13.717,0.028,11.842,0.305,g
2458889.59621,2020-02-10.0930666,bi,1.54,16.012,13.766,0.028,11.304,0.288,g
2458889.82660,2020-02-10.3234557,bi,1.41,15.730,13.684,0.033,12.203,0.373,g
2458889.82782,2020-02-10.3246788,bi,1.46,15.862,13.779,0.032,11.181,0.330,g
2458889.82905,2020-02-10.3259076,bi,1.55,15.631,13.741,0.038,11.574,0.408,g
2458890.79740,2020-02-11.2942605,bE,1.45,16.049,13.764,0.027,11.340,0.278,g
2458890.79868,2020-02-11.2955418,bE,1.49,16.066,13.787,0.027,11.094,0.274,g
2458890.79996,2020-02-11.2968232,bE,1.49,16.200,13.851,0.025,10.467,0.242,g
2458891.56240,2020-02-12.0592695,bi,1.45,16.519,13.804,0.018,10.927,0.182,g
2458891.56363,2020-02-12.0604878,bi,1.46,16.490,13.795,0.018,11.019,0.186,g
2458891.80063,2020-02-12.2974837,bE,1.52,16.149,13.752,0.024,11.459,0.254,g
2458891.80193,2020-02-12.2987862,bE,1.45,16.236,13.796,0.023,11.009,0.235,g
2458891.80323,2020-02-12.3000876,bE,1.49,16.087,13.835,0.027,10.618,0.268,g
2458892.79638,2020-02-13.2932372,bE,1.50,16.155,13.757,0.025,11.410,0.256,g
2458892.79766,2020-02-13.2945199,bE,1.51,15.411,13.752,0.048,11.460,0.502,g
2458892.79895,2020-02-13.2958062,bE,1.40,15.364,13.799,0.052,10.984,0.523,g
2458893.60550,2020-02-14.1023644,bE,1.56,16.645,13.795,0.016,11.019,0.162,g
2458893.60679,2020-02-14.1036451,bE,1.50,16.645,13.820,0.016,10.774,0.162,g
2458893.60806,2020-02-14.1049207,bE,1.53,16.646,13.794,0.016,11.031,0.162,g
2458893.80409,2020-02-14.3009438,bi,1.48,16.181,13.835,0.025,10.619,0.247,g
2458893.80532,2020-02-14.3021739,bi,1.43,16.276,13.817,0.023,10.792,0.226,g
2458893.80654,2020-02-14.3034001,bi,1.38,16.186,13.794,0.024,11.021,0.246,g
2458894.65629,2020-02-15.1531506,bE,1.49,16.647,13.820,0.016,10.771,0.161,g
2458894.65757,2020-02-15.1544357,bE,1.48,16.609,13.820,0.017,10.767,0.167,g
2458894.65886,2020-02-15.1557252,bE,1.47,16.589,13.834,0.017,10.626,0.170,g
2458897.64112,2020-02-18.1379925,bi,1.46,16.556,13.829,0.018,10.675,0.175,g
2458897.64234,2020-02-18.1392179,bi,1.47,16.531,13.857,0.019,10.412,0.180,g
2458897.64356,2020-02-18.1404359,bi,1.41,16.506,13.802,0.018,10.940,0.184,g
2458897.82347,2020-02-18.3203420,bE,1.44,16.535,13.826,0.018,10.709,0.179,g
2458897.82475,2020-02-18.3216255,bE,1.51,16.550,13.839,0.018,10.579,0.177,g
2458897.82602,2020-02-18.3229017,bE,1.45,16.533,13.823,0.018,10.738,0.180,g
2458898.52761,2020-02-19.0244916,bi,1.52,16.533,13.827,0.018,10.688,0.179,g
2458898.52883,2020-02-19.0257097,bi,1.55,16.476,13.849,0.019,10.490,0.188,g
2458898.53006,2020-02-19.0269420,bi,1.56,16.498,13.846,0.019,10.517,0.184,g
2458899.63631,2020-02-20.1332017,bE,1.50,16.681,13.878,0.016,10.204,0.156,g
2458899.63760,2020-02-20.1344851,bE,1.47,16.695,13.902,0.017,9.985,0.154,g
2458899.63888,2020-02-20.1357652,bE,1.47,16.672,13.880,0.017,10.194,0.158,g
2458900.65017,2020-02-21.1470653,bE,1.54,16.678,13.866,0.016,10.321,0.157,g
2458900.65144,2020-02-21.1483362,bE,1.45,16.678,13.869,0.016,10.284,0.157,g
2458900.65270,2020-02-21.1496049,bE,1.54,16.669,13.830,0.016,10.661,0.159,g
2458901.72883,2020-02-22.2257396,bE,1.49,16.631,13.865,0.017,10.323,0.164,g
2458901.73010,2020-02-22.2270049,bE,1.52,16.624,13.831,0.017,10.656,0.165,g
2458901.73137,2020-02-22.2282789,bE,1.54,16.657,13.858,0.017,10.399,0.160,g
2458902.81335,2020-02-23.3102690,bi,1.38,16.447,13.851,0.020,10.463,0.194,g
2458902.81457,2020-02-23.3114932,bi,1.48,16.451,13.841,0.020,10.560,0.193,g
2458902.81581,2020-02-23.3127246,bi,1.47,16.396,13.802,0.020,10.944,0.203,g
2458903.81849,2020-02-24.3154215,bE,1.47,16.525,13.886,0.019,10.124,0.181,g
2458904.64888,2020-02-25.1458206,bE,1.52,16.650,13.821,0.016,10.751,0.161,g
2458904.65016,2020-02-25.1471054,bE,1.49,16.655,13.814,0.016,10.824,0.161,g
2458904.65144,2020-02-25.1483837,bE,1.53,16.687,13.830,0.016,10.662,0.156,g
2458905.63206,2020-02-26.1290129,bi,1.48,16.531,13.859,0.019,10.389,0.179,g
2458905.63326,2020-02-26.1302288,bi,1.43,16.523,13.826,0.018,10.708,0.180,g
2458905.63448,2020-02-26.1314462,bi,1.42,16.528,13.801,0.018,10.950,0.180,g
2458906.65335,2020-02-27.1503136,bE,1.43,16.655,13.812,0.016,10.843,0.160,g
2458906.65463,2020-02-27.1515942,bE,1.44,16.643,13.803,0.016,10.936,0.163,g
2458909.27774,2020-02-29.7747533,bm,2.05,16.506,13.826,0.018,10.704,0.184,g
2458909.27902,2020-02-29.7760292,bm,2.04,16.499,13.798,0.018,10.979,0.186,g
2458909.28023,2020-02-29.7772371,bm,2.03,16.511,13.829,0.018,10.679,0.184,g
2458911.42205,2020-03-02.9190931,bm,1.54,99.990,99.990,99.990,99.990,99.990,g
2458911.42326,2020-03-02.9203101,bm,1.54,16.506,13.813,0.018,10.827,0.184,g
2458911.42448,2020-03-02.9215296,bm,1.55,16.499,13.828,0.019,10.681,0.185,g
2458914.43839,2020-03-05.9354959,bm,1.61,16.085,13.812,0.027,10.844,0.270,g
2458914.43960,2020-03-05.9367121,bm,1.60,16.066,13.853,0.028,10.443,0.275,g
