HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458500.78184,2019-01-17.278925,bE,1.43,18.445,13.791,0.003,11.058,0.030,g
2458501.78954,2019-01-18.2866041,bE,1.56,18.303,13.789,0.003,11.075,0.035,g
2458502.74662,2019-01-19.2436634,bE,1.51,17.687,13.823,0.006,10.733,0.061,g
2458503.63624,2019-01-20.1332577,bi,1.52,17.412,13.805,0.008,10.916,0.079,g
2458504.72525,2019-01-21.2222393,bE,1.50,18.320,13.795,0.003,11.017,0.034,g
2458505.76192,2019-01-22.2588915,bi,1.53,17.149,13.803,0.010,10.933,0.100,g
2458506.77570,2019-01-23.2726475,bi,1.41,17.181,13.786,0.010,11.104,0.097,g
2458507.61288,2019-01-24.1098164,bi,1.52,17.683,13.796,0.006,11.003,0.061,g
2458508.70554,2019-01-25.2024581,bE,1.45,17.911,13.804,0.005,10.921,0.050,g
2458509.73458,2019-01-26.2314726,bi,1.42,17.847,13.797,0.005,10.992,0.053,g
2458510.58990,2019-01-27.0867833,bi,1.47,18.259,13.814,0.004,10.829,0.036,g
2458511.79782,2019-01-28.2946890,bE,1.95,17.970,13.764,0.005,11.336,0.047,g
2458512.65605,2019-01-29.1529003,bi,1.38,18.399,13.836,0.003,10.609,0.032,g
2458513.62909,2019-01-30.1259274,bi,1.43,18.020,13.797,0.004,10.998,0.045,g
2458514.72574,2019-01-31.2225560,bi,1.36,18.007,13.816,0.005,10.807,0.046,g
2458515.68036,2019-02-01.1771702,bi,1.48,18.185,13.819,0.004,10.780,0.039,g
2458516.75122,2019-02-02.2480130,bi,1.46,18.205,13.841,0.004,10.562,0.038,g
2458517.80612,2019-02-03.3029055,bi,1.42,18.114,13.809,0.004,10.874,0.041,g
2458519.85759,2019-02-05.3543577,bE,1.48,17.949,13.795,0.005,11.018,0.048,g
2458523.63610,2019-02-09.1328462,bE,1.44,18.258,13.773,0.003,11.244,0.036,g
2458524.67894,2019-02-10.1756890,bi,1.47,17.983,13.807,0.005,10.898,0.047,g
2458526.58099,2019-02-12.0777344,bi,1.51,17.891,13.812,0.005,10.843,0.051,g
2458527.59481,2019-02-13.0915486,bi,1.46,17.673,13.803,0.006,10.934,0.062,g
2458528.67562,2019-02-14.1723597,bE,1.51,18.211,13.784,0.004,11.123,0.038,g
2458529.64773,2019-02-15.1444755,bE,1.48,18.450,13.793,0.003,11.035,0.030,g
2458532.63968,2019-02-18.1364378,bi,1.38,17.354,13.803,0.008,10.940,0.083,g
2458533.52013,2019-02-19.0168875,bi,2.01,17.058,13.829,0.011,10.673,0.109,g
2458534.68591,2019-02-20.1826746,bE,1.50,17.185,13.829,0.010,10.679,0.097,g
2458535.60023,2019-02-21.0970179,bi,1.44,17.211,13.779,0.009,11.184,0.095,g
2458535.78949,2019-02-21.2862722,bE,1.52,17.279,13.770,0.009,11.272,0.089,g
2458536.61041,2019-02-22.1071903,bi,1.45,17.460,13.755,0.007,11.433,0.075,g
2458536.81223,2019-02-22.3090157,bE,1.57,17.527,13.788,0.007,11.082,0.071,g
2458537.61385,2019-02-23.1106418,bi,1.47,17.747,13.809,0.006,10.875,0.058,g
2458537.81125,2019-02-23.3080539,bE,1.45,17.481,13.785,0.007,11.115,0.074,g
2458538.62162,2019-02-24.1184292,bE,1.45,18.403,13.809,0.003,10.874,0.032,g
2458539.62476,2019-02-25.1215793,bE,1.48,18.463,13.791,0.003,11.061,0.030,g
2458540.61954,2019-02-26.1163792,bE,1.47,18.385,13.774,0.003,11.230,0.032,g
2458541.61895,2019-02-27.1158062,bE,1.53,18.458,13.775,0.003,11.225,0.030,g
2458542.61041,2019-02-28.1072715,bE,1.48,18.378,13.825,0.003,10.719,0.032,g
2458543.61289,2019-03-01.1097604,bE,1.46,18.513,13.796,0.003,11.009,0.029,g
2458544.79007,2019-03-02.2869663,bE,1.51,18.215,13.769,0.004,11.284,0.038,g
2458546.78442,2019-03-04.2813548,bE,1.56,18.235,13.790,0.004,11.067,0.037,g
2458547.77966,2019-03-05.2766097,bE,1.47,18.306,13.824,0.004,10.730,0.035,g
2458548.77881,2019-03-06.2757881,bE,1.55,18.228,13.770,0.004,11.272,0.037,g
2458549.75986,2019-03-07.2568564,bE,1.46,18.376,13.786,0.003,11.109,0.032,g
2458550.76645,2019-03-08.2634638,bE,1.55,18.355,13.782,0.003,11.149,0.033,g
2458551.76616,2019-03-09.2632052,bi,1.48,18.094,13.809,0.004,10.870,0.042,g
2458552.76522,2019-03-10.2622826,bi,1.41,17.784,13.772,0.005,11.250,0.056,g
2458553.55430,2019-03-11.0513769,bE,1.45,18.269,13.784,0.003,11.123,0.036,g
2458554.64613,2019-03-12.1432437,bE,1.42,18.394,13.786,0.003,11.106,0.032,g
2458555.68725,2019-03-13.1843876,bi,1.36,18.220,13.819,0.004,10.772,0.037,g
2458556.70166,2019-03-14.1988230,bi,1.42,18.035,13.796,0.004,11.006,0.044,g
2458558.74138,2019-03-16.2386045,bi,1.46,18.003,13.803,0.005,10.937,0.046,g
2458559.55708,2019-03-17.0543253,bi,1.39,17.720,13.826,0.006,10.710,0.059,g
2458561.52552,2019-03-19.0228392,bi,1.45,17.501,13.804,0.007,10.928,0.073,g
2458562.62758,2019-03-20.1249287,bE,1.49,17.303,13.795,0.009,11.016,0.087,g
2458563.66734,2019-03-21.1647140,bi,1.39,16.639,13.778,0.016,11.191,0.160,g
2458564.66764,2019-03-22.1650537,bi,1.49,17.185,13.803,0.010,10.933,0.097,g
2458565.54768,2019-03-23.0451238,bi,1.48,17.480,13.801,0.007,10.953,0.074,g
2458565.72989,2019-03-23.2273427,bE,1.45,17.354,13.779,0.008,11.176,0.083,g
2458566.52461,2019-03-24.0220886,bi,1.58,18.097,13.802,0.004,10.946,0.042,g
2458566.71729,2019-03-24.2147836,bE,1.48,17.438,13.764,0.007,11.331,0.077,g
2458567.54135,2019-03-25.0388687,bE,1.43,18.367,13.800,0.003,10.966,0.033,g
2458568.53702,2019-03-26.0345732,bE,1.46,18.411,13.782,0.003,11.151,0.031,g
2458568.72010,2019-03-26.2176612,bi,1.49,17.457,13.776,0.007,11.213,0.076,g
2458571.31087,2019-03-28.8085217,bm,1.52,17.961,13.815,0.005,10.817,0.047,g
2458572.46930,2019-03-29.9670050,bm,1.54,17.782,13.793,0.006,11.041,0.056,g
2458574.55460,2019-04-01.0523909,bE,1.43,18.139,13.779,0.004,11.183,0.040,g
2458575.65557,2019-04-02.1534055,bi,1.48,18.211,13.824,0.004,10.724,0.038,g
2458576.61374,2019-04-03.1116133,bi,1.43,17.993,13.801,0.005,10.952,0.046,g
2458578.50090,2019-04-04.9988635,bE,1.48,18.212,13.771,0.004,11.261,0.038,g
2458579.52326,2019-04-06.0212697,bE,1.46,18.537,13.788,0.003,11.084,0.028,g
2458580.54664,2019-04-07.0446865,bi,1.45,17.999,13.796,0.005,11.004,0.046,g
2458581.53442,2019-04-08.0325084,bi,1.38,17.952,13.769,0.005,11.283,0.048,g
2458582.53966,2019-04-09.0378050,bi,1.39,17.895,13.789,0.005,11.079,0.050,g
2458583.54748,2019-04-10.0456734,bE,1.51,18.513,13.797,0.003,10.996,0.029,g
2458584.52490,2019-04-11.0231407,bi,1.40,18.181,13.813,0.004,10.835,0.039,g
2458585.54379,2019-04-12.0420729,bi,2.00,17.851,13.781,0.005,11.155,0.053,g
2458586.53703,2019-04-13.0353641,bE,1.47,18.189,13.774,0.004,11.231,0.039,g
2458586.67356,2019-04-13.1719028,bi,1.41,17.702,13.783,0.006,11.139,0.060,g
2458587.67856,2019-04-14.1769478,bi,1.53,17.214,13.810,0.009,10.862,0.095,g
2458588.54733,2019-04-15.0457576,bE,1.47,17.636,13.778,0.006,11.189,0.064,g
2458589.56181,2019-04-16.0602870,bi,1.46,17.189,13.770,0.009,11.271,0.097,g
2458591.60311,2019-04-18.1016915,bi,1.39,17.100,13.774,0.010,11.229,0.105,g
2458592.30390,2019-04-18.8025159,bm,1.54,16.786,13.760,0.013,11.380,0.140,g
2458594.60673,2019-04-21.1054637,bE,1.47,17.401,13.759,0.008,11.393,0.080,g
2458595.64056,2019-04-22.1393510,bi,1.51,17.491,13.794,0.007,11.029,0.073,g
2458596.59628,2019-04-23.0951149,bE,1.44,17.924,13.775,0.005,11.216,0.049,g
2458600.35124,2019-04-26.8502805,bm,1.49,17.691,13.776,0.006,11.210,0.061,g
2458601.51079,2019-04-28.0098876,bE,1.48,18.257,13.762,0.003,11.356,0.036,g
2458602.49657,2019-04-28.9957254,bi,1.46,17.986,13.795,0.005,11.017,0.046,g
2458604.52895,2019-05-01.0282178,bi,1.45,18.073,13.796,0.004,11.003,0.043,g
2458605.51329,2019-05-02.0126081,bi,1.41,17.992,13.788,0.005,11.090,0.046,g
2458611.51233,2019-05-08.0119858,bE,1.43,18.435,13.788,0.003,11.085,0.031,g
2458612.58297,2019-05-09.0826802,bi,1.59,17.986,13.792,0.005,11.044,0.046,g
2458614.51585,2019-05-11.0156717,bi,1.50,17.858,13.778,0.005,11.187,0.052,g
2458615.56776,2019-05-12.0676431,bi,1.42,17.669,13.804,0.006,10.927,0.062,g
2458617.49939,2019-05-13.9993932,bi,1.42,17.590,13.785,0.007,11.116,0.067,g
2458618.57892,2019-05-15.0789763,bE,1.44,17.462,13.753,0.007,11.446,0.075,g
2458620.47611,2019-05-16.9762723,bi,1.49,17.197,13.776,0.009,11.211,0.096,g
2458622.29735,2019-05-18.7976085,bm,1.48,16.961,13.769,0.011,11.282,0.119,g
2458624.56816,2019-05-21.0685565,bi,1.42,17.157,13.785,0.010,11.122,0.100,g
2458625.49277,2019-05-21.9932175,bi,1.46,17.874,13.770,0.005,11.275,0.051,g
2458627.28750,2019-05-23.7880412,bm,1.50,17.750,13.768,0.006,11.296,0.058,g
2458629.30149,2019-05-25.8021459,bm,1.47,17.536,13.788,0.007,11.087,0.070,g
2458637.23649,2019-06-02.7375649,bm,1.50,17.774,13.792,0.006,11.051,0.056,g
2458642.49524,2019-06-07.9965958,bE,1.54,18.118,13.773,0.004,11.239,0.041,g
2458643.51101,2019-06-09.0124130,bE,1.53,18.025,13.773,0.004,11.246,0.045,g
2458647.48752,2019-06-12.9891240,bE,1.54,17.411,13.778,0.008,11.188,0.079,g
2458648.50032,2019-06-14.0019695,bi,1.49,17.304,13.812,0.009,10.843,0.087,g
2458653.49115,2019-06-18.9930515,bi,1.48,17.216,13.777,0.009,11.196,0.094,g
2458658.47273,2019-06-23.9748495,bE,1.49,18.161,13.756,0.004,11.414,0.039,g
2458660.20329,2019-06-25.7054784,bm,1.55,17.714,13.785,0.006,11.122,0.060,g
2458668.19008,2019-07-03.6925877,bm,2.10,16.868,13.737,0.012,11.624,0.130,g
2458741.89851,2019-09-15.4014136,bi,1.51,16.987,13.749,0.011,11.496,0.116,g
2458742.90427,2019-09-16.4071576,bE,1.57,16.953,13.779,0.012,11.184,0.120,g
2458746.88991,2019-09-20.3926719,bE,1.52,17.794,13.778,0.005,11.191,0.055,g
2458753.87777,2019-09-27.3802793,bi,1.45,17.806,13.783,0.005,11.137,0.055,g
2458754.88199,2019-09-28.3844611,bi,1.54,17.897,13.790,0.005,11.069,0.050,g
2458755.85982,2019-09-29.3622491,bE,1.49,18.140,13.769,0.004,11.281,0.040,g
2458757.87596,2019-10-01.3783076,bE,1.47,18.156,13.773,0.004,11.239,0.040,g
2458758.87361,2019-10-02.3759134,bE,1.50,17.551,13.791,0.007,11.056,0.069,g
2458760.59741,2019-10-04.0996399,bm,1.56,17.767,13.788,0.006,11.084,0.057,g
2458762.60583,2019-10-06.1079807,bm,1.49,17.821,13.800,0.005,10.967,0.054,g
2458762.88232,2019-10-06.3844677,bE,1.46,18.091,13.777,0.004,11.200,0.042,g
2458765.84225,2019-10-09.3442487,bE,1.47,18.161,13.762,0.004,11.359,0.040,g
2458767.57838,2019-10-11.0803062,bm,1.52,17.353,13.768,0.008,11.294,0.083,g
2458767.83671,2019-10-11.3386289,bE,1.52,17.338,13.761,0.008,11.366,0.084,g
2458771.81816,2019-10-15.3198813,bE,1.58,17.466,13.799,0.007,10.971,0.075,g
2458773.86852,2019-10-17.3701403,bi,1.41,17.415,13.767,0.008,11.303,0.079,g
2458776.81549,2019-10-20.3169658,bi,1.40,17.721,13.803,0.006,10.939,0.059,g
2458781.84765,2019-10-25.3488599,bE,1.49,18.319,13.779,0.003,11.183,0.034,g
2458783.84894,2019-10-27.3500339,bE,1.48,18.318,13.789,0.003,11.077,0.034,g
2458791.78225,2019-11-04.2829170,bE,1.50,18.056,13.777,0.004,11.199,0.044,g
2458792.79671,2019-11-05.2973064,bE,1.47,18.081,13.755,0.004,11.427,0.043,g
2458793.76826,2019-11-06.2688122,bi,1.41,17.569,13.779,0.007,11.178,0.068,g
2458793.85455,2019-11-06.3550976,bE,1.48,17.774,13.802,0.006,10.943,0.056,g
2458794.76262,2019-11-07.2631128,bE,1.50,17.751,13.766,0.006,11.315,0.058,g
2458795.75940,2019-11-08.2598304,bE,1.46,17.511,13.783,0.007,11.142,0.072,g
2458797.84668,2019-11-10.3469901,bi,1.41,17.494,13.799,0.007,10.978,0.073,g
2458798.75390,2019-11-11.2541706,bE,1.54,17.278,13.760,0.009,11.375,0.089,g
2458799.55943,2019-11-12.0596515,bm,1.55,17.113,13.812,0.010,10.844,0.104,g
2458800.74757,2019-11-13.2477136,bE,1.49,17.260,13.811,0.009,10.857,0.091,g
2458801.86036,2019-11-14.3604442,bi,1.40,16.643,13.797,0.016,10.995,0.160,g
2458803.75007,2019-11-16.2500486,bE,1.50,17.655,13.783,0.006,11.138,0.063,g
2458804.82967,2019-11-17.3295856,bi,1.39,17.672,13.800,0.006,10.966,0.062,g
2458806.82238,2019-11-19.3221803,bi,1.45,17.372,13.761,0.008,11.362,0.082,g
2458807.80896,2019-11-20.3087020,bi,1.45,17.835,13.790,0.005,11.069,0.053,g
2458808.80317,2019-11-21.3028560,bE,1.43,18.036,13.752,0.004,11.461,0.044,g
2458809.80020,2019-11-22.2998325,bi,1.49,17.791,13.778,0.005,11.192,0.056,g
2458810.83445,2019-11-23.3340201,bE,1.46,18.253,13.770,0.004,11.268,0.036,g
2458811.81914,2019-11-24.3186651,bi,1.39,18.132,13.824,0.004,10.722,0.041,g
2458812.75618,2019-11-25.2556392,bE,1.43,18.227,13.776,0.004,11.206,0.037,g
2458813.74566,2019-11-26.2450627,bE,1.50,18.231,13.794,0.004,11.028,0.037,g
2458815.70414,2019-11-28.2034353,bE,1.47,17.717,13.797,0.006,10.995,0.059,g
2458815.79734,2019-11-28.2966371,bi,1.43,17.974,13.829,0.005,10.676,0.047,g
2458816.83851,2019-11-29.3377440,bi,1.44,17.895,13.788,0.005,11.092,0.050,g
2458817.83180,2019-11-30.3309824,bi,1.39,17.902,13.802,0.005,10.944,0.050,g
2458819.79494,2019-12-02.2940160,bi,1.44,17.928,13.786,0.005,11.107,0.049,g
2458820.82706,2019-12-03.3260810,bE,1.55,18.350,13.782,0.003,11.153,0.033,g
2458821.81010,2019-12-04.3090640,bi,1.51,17.109,13.787,0.010,11.098,0.104,g
2458822.80900,2019-12-05.3079107,bE,1.49,18.411,13.793,0.003,11.037,0.031,g
2458823.81737,2019-12-06.3162233,bE,1.52,18.369,13.784,0.003,11.127,0.033,g
2458824.83209,2019-12-07.3308871,bi,1.41,17.765,13.774,0.006,11.228,0.057,g
2458825.51186,2019-12-08.0106109,bm,1.53,17.468,13.785,0.007,11.114,0.075,g
2458825.81489,2019-12-08.3136346,bE,1.44,18.396,13.784,0.003,11.132,0.032,g
2458827.67918,2019-12-10.1778252,bi,1.43,17.098,13.792,0.010,11.051,0.105,g
2458827.84629,2019-12-10.3449277,bE,1.47,17.877,13.759,0.005,11.383,0.051,g
2458828.71791,2019-12-11.2164971,bE,1.50,17.530,13.782,0.007,11.149,0.071,g
2458831.67263,2019-12-14.1710733,bi,1.45,17.243,13.795,0.009,11.015,0.092,g
2458832.77643,2019-12-15.2748146,bi,1.45,17.213,13.765,0.009,11.328,0.095,g
2458833.77626,2019-12-16.2745962,bE,1.48,17.624,13.787,0.006,11.102,0.065,g
2458834.70176,2019-12-17.2000504,bi,1.44,17.637,13.810,0.006,10.863,0.064,g
2458834.71579,2019-12-17.2140814,bE,1.47,17.531,13.770,0.007,11.275,0.071,g
2458835.83804,2019-12-18.3362723,bi,1.46,17.471,13.786,0.007,11.103,0.075,g
2458836.83121,2019-12-19.3293997,bi,1.43,17.755,13.767,0.006,11.302,0.057,g
2458838.80097,2019-12-21.2990708,bi,1.42,17.408,13.764,0.008,11.339,0.079,g
2458839.80572,2019-12-22.3037675,bi,1.42,17.879,13.815,0.005,10.813,0.051,g
2458840.78084,2019-12-23.2788446,bE,1.52,18.301,13.793,0.003,11.040,0.035,g
2458841.50413,2019-12-24.0020947,bm,1.60,17.798,13.794,0.005,11.029,0.055,g
2458841.82704,2019-12-24.3249936,bE,1.50,18.143,13.749,0.004,11.494,0.040,g
2458842.77049,2019-12-25.2684025,bi,1.45,17.907,13.769,0.005,11.281,0.050,g
2458843.77759,2019-12-26.2754560,bi,1.34,17.919,13.809,0.005,10.875,0.049,g
2458845.80844,2019-12-28.3062232,bi,1.39,17.710,13.766,0.006,11.311,0.060,g
2458846.82729,2019-12-29.3250271,bi,1.50,17.885,13.780,0.005,11.172,0.051,g
2458847.81253,2019-12-30.3102356,bi,1.37,18.005,13.799,0.005,10.977,0.046,g
2458848.79838,2019-12-31.2960394,bi,1.46,18.134,13.824,0.004,10.725,0.040,g
2458849.63414,2020-01-01.1317710,bi,1.43,17.600,13.781,0.006,11.159,0.066,g
2458849.80571,2020-01-01.3033280,bE,1.51,18.616,13.801,0.003,10.956,0.026,g
2458850.54831,2020-01-02.0459015,bm,1.53,17.902,13.819,0.005,10.771,0.050,g
2458850.64674,2020-01-02.1443237,bi,1.44,17.797,13.803,0.005,10.937,0.055,g
2458850.83317,2020-01-02.3307513,bE,1.49,18.451,13.793,0.003,11.039,0.030,g
2458851.69930,2020-01-03.1968563,bi,1.46,17.963,13.806,0.005,10.900,0.047,g
2458852.42293,2020-01-03.9204512,bm,1.48,17.618,13.806,0.006,10.905,0.065,g
2458852.65416,2020-01-04.1516660,bi,1.49,17.709,13.796,0.006,11.007,0.060,g
2458852.84135,2020-01-04.3388652,bE,1.48,18.279,13.788,0.003,11.086,0.035,g
2458853.65047,2020-01-05.1479413,bi,1.48,17.613,13.790,0.006,11.067,0.065,g
2458853.82569,2020-01-05.3231619,bE,1.51,18.258,13.777,0.004,11.199,0.036,g
2458854.65794,2020-01-06.1553775,bi,1.43,17.037,13.795,0.011,11.021,0.111,g
2458855.62402,2020-01-07.1214290,bE,1.48,17.077,13.808,0.011,10.889,0.107,g
2458855.79566,2020-01-07.2930642,bi,1.38,17.849,13.816,0.005,10.810,0.053,g
2458856.62775,2020-01-08.1251241,bE,1.61,17.222,13.805,0.009,10.910,0.094,g
2458857.57724,2020-01-09.0745826,bE,1.54,17.158,13.782,0.010,11.149,0.099,g
2458857.81744,2020-01-09.3147767,bi,1.36,17.330,13.812,0.009,10.850,0.085,g
2458858.73851,2020-01-10.2358160,bE,1.46,17.338,13.795,0.008,11.019,0.084,g
2458860.67975,2020-01-12.1769902,bE,1.40,16.837,13.785,0.013,11.117,0.134,g
2458860.72276,2020-01-12.2200005,bi,1.45,17.139,13.807,0.010,10.896,0.101,g
2458861.76306,2020-01-13.2602671,bE,1.45,17.263,13.766,0.009,11.313,0.090,g
2458861.84052,2020-01-13.3377303,bi,1.49,16.905,13.839,0.013,10.581,0.126,g
2458862.83197,2020-01-14.3291520,bi,1.41,17.484,13.798,0.007,10.982,0.074,g
2458863.61588,2020-01-15.1130340,bi,1.43,17.871,13.783,0.005,11.136,0.052,g
2458863.80883,2020-01-15.3059782,bE,1.52,17.531,13.747,0.007,11.517,0.071,g
2458864.65256,2020-01-16.1496841,bi,1.43,18.071,13.810,0.004,10.868,0.043,g
2458864.84604,2020-01-16.3431556,bE,1.50,17.614,13.757,0.006,11.405,0.065,g
2458866.65266,2020-01-18.1497346,bi,1.42,18.029,13.789,0.004,11.079,0.045,g
2458868.83139,2020-01-20.3284107,bi,1.42,17.783,13.798,0.006,10.984,0.056,g
2458869.82514,2020-01-21.3221496,bi,1.46,17.641,13.764,0.006,11.332,0.064,g
2458870.82331,2020-01-22.3202877,bE,1.43,18.075,13.765,0.004,11.320,0.043,g
2458871.82127,2020-01-23.3182277,bi,1.41,18.109,13.818,0.004,10.781,0.041,g
2458872.82552,2020-01-24.3224552,bE,1.46,18.173,13.809,0.004,10.872,0.039,g
2458875.83303,2020-01-27.3299079,bE,1.47,18.310,13.789,0.003,11.075,0.034,g
2458878.83542,2020-01-30.3322590,bE,1.51,17.887,13.792,0.005,11.046,0.051,g
2458880.83097,2020-02-01.3277809,bi,1.62,17.721,13.810,0.006,10.863,0.059,g
2458881.53610,2020-02-02.0329052,bi,1.42,17.918,13.803,0.005,10.934,0.049,g
2458882.56431,2020-02-03.0610952,bi,1.42,17.731,13.805,0.006,10.912,0.059,g
2458883.62366,2020-02-04.1204384,bi,1.43,17.828,13.786,0.005,11.103,0.054,g
2458884.65554,2020-02-05.1523130,bi,1.45,17.901,13.804,0.005,10.923,0.050,g
2458886.82390,2020-02-07.3206630,bi,1.46,17.103,13.786,0.010,11.111,0.105,g
2458889.59389,2020-02-10.0906312,bi,1.42,17.189,13.759,0.009,11.385,0.097,g
2458890.79752,2020-02-11.2942605,bE,1.45,17.241,13.788,0.009,11.084,0.092,g
2458891.56252,2020-02-12.0592695,bi,1.45,17.895,13.807,0.005,10.891,0.050,g
2458891.80074,2020-02-12.2974837,bE,1.52,17.484,13.787,0.007,11.101,0.074,g
2458893.60562,2020-02-14.1023644,bE,1.56,18.464,13.798,0.003,10.982,0.030,g
2458893.80420,2020-02-14.3009438,bi,1.48,17.506,13.819,0.007,10.777,0.072,g
2458894.65641,2020-02-15.1531506,bE,1.49,18.221,13.821,0.004,10.758,0.037,g
2458897.64124,2020-02-18.1379925,bi,1.46,18.082,13.829,0.004,10.679,0.042,g
2458897.82358,2020-02-18.3203420,bE,1.44,18.146,13.836,0.004,10.607,0.040,g
2458898.52773,2020-02-19.0244916,bi,1.52,18.155,13.843,0.004,10.544,0.040,g
2458899.63643,2020-02-20.1332017,bE,1.50,18.070,13.872,0.005,10.261,0.043,g
2458900.65029,2020-02-21.1470653,bE,1.54,18.296,13.835,0.004,10.614,0.035,g
2458901.72895,2020-02-22.2257396,bE,1.49,18.102,13.851,0.004,10.465,0.042,g
2458902.81347,2020-02-23.3102690,bi,1.38,18.073,13.838,0.004,10.585,0.043,g
2458903.81862,2020-02-24.3154215,bE,1.47,17.583,13.881,0.007,10.174,0.067,g
2458904.64901,2020-02-25.1458206,bE,1.52,18.710,13.812,0.002,10.849,0.024,g
2458905.63219,2020-02-26.1290129,bi,1.48,18.238,13.831,0.004,10.658,0.037,g
2458906.65347,2020-02-27.1503136,bE,1.43,18.278,13.802,0.004,10.940,0.035,g
2458909.27788,2020-02-29.7747533,bm,2.05,17.769,13.812,0.006,10.840,0.057,g
2458911.42218,2020-03-02.9190931,bm,1.54,17.883,13.828,0.005,10.685,0.051,g
2458914.43852,2020-03-05.9354959,bm,1.61,16.960,13.838,0.012,10.592,0.119,g
2458915.60711,2020-03-07.1041133,bi,1.52,17.457,13.811,0.008,10.858,0.076,g
2458916.75685,2020-03-08.2538802,bi,1.43,16.867,13.828,0.013,10.687,0.130,g
2458918.66939,2020-03-10.1664681,bi,1.41,16.433,13.812,0.019,10.843,0.194,g
2458919.71455,2020-03-11.2116598,bE,1.56,17.479,13.801,0.007,10.958,0.074,g
2458926.47259,2020-03-17.9698870,bm,1.51,17.802,13.806,0.005,10.901,0.055,g
2458929.24047,2020-03-20.7378562,bm,1.58,17.620,13.817,0.007,10.791,0.065,g
2458931.39101,2020-03-22.8884711,bm,1.59,17.850,13.823,0.005,10.740,0.053,g
2458978.35314,2020-05-08.8528791,bm,1.57,16.852,13.789,0.013,11.074,0.132,g
2458980.34903,2020-05-10.8488855,bm,1.56,17.031,13.824,0.011,10.722,0.112,g
2458992.24791,2020-05-22.7484326,bm,1.52,17.815,13.813,0.005,10.833,0.054,g
2459002.29433,2020-06-01.7954031,bm,1.57,17.171,13.821,0.010,10.760,0.098,g
2459008.23947,2020-06-07.7408488,bm,1.54,17.257,13.797,0.009,10.993,0.091,g
2459016.23741,2020-06-15.7391851,bm,1.55,17.988,13.855,0.005,10.426,0.046,g
2459017.22863,2020-06-16.7304474,bm,1.57,18.041,13.850,0.005,10.473,0.044,g
2459023.22161,2020-06-22.7236957,bm,1.58,17.956,13.846,0.005,10.509,0.048,g
2459032.19719,2020-07-01.6996502,bm,2.02,17.112,13.814,0.010,10.828,0.104,g
2459112.62634,2020-09-20.1290833,bm,1.62,17.387,13.779,0.008,11.183,0.081,g
2459128.58282,2020-10-06.0849436,bm,1.50,17.207,13.823,0.010,10.732,0.095,g
2459134.55204,2020-10-12.0538784,bm,1.51,17.606,14.042,0.008,8.772,0.066,g
2459137.56473,2020-10-15.0664260,bm,1.58,17.474,14.138,0.010,8.033,0.074,g
2459140.54869,2020-10-18.0502363,bm,1.52,17.651,14.072,0.008,8.536,0.063,g
2459143.56052,2020-10-21.0619097,bm,1.49,17.705,14.035,0.007,8.833,0.060,g
2459146.77862,2020-10-24.2798494,bE,1.46,18.186,13.858,0.004,10.395,0.039,g
2459147.75498,2020-10-25.2561549,bi,1.45,17.492,13.979,0.009,9.298,0.073,g
2459147.83267,2020-10-25.3338396,bE,1.42,17.702,13.987,0.007,9.235,0.060,g
2459149.76508,2020-10-27.2661428,bE,1.49,17.544,13.892,0.008,10.073,0.070,g
2459151.78841,2020-10-29.2893547,bi,1.52,17.244,13.950,0.010,9.549,0.092,g
2459152.79059,2020-10-30.2914839,bE,1.44,17.256,13.963,0.010,9.439,0.091,g
2459153.77953,2020-10-31.2803696,bE,1.49,17.095,13.957,0.012,9.487,0.105,g
2459155.58384,2020-11-02.0845775,bm,1.55,17.227,14.008,0.011,9.057,0.093,g
2459155.78654,2020-11-02.2872702,bi,1.39,17.265,14.005,0.011,9.080,0.090,g
2459158.83349,2020-11-05.3340496,bi,1.46,17.441,13.979,0.009,9.297,0.077,g
2459159.84601,2020-11-06.3465199,bE,1.48,17.585,13.952,0.008,9.533,0.067,g
2459165.47108,2020-11-11.9712590,bm,1.58,17.929,13.986,0.006,9.242,0.049,g
2459165.74640,2020-11-12.2465745,bE,1.45,17.790,13.954,0.006,9.516,0.056,g
2459167.80974,2020-11-14.3097795,bi,1.43,17.677,13.991,0.007,9.194,0.062,g
2459170.76695,2020-11-17.2668265,bE,1.38,17.740,13.961,0.007,9.455,0.058,g
2459172.70169,2020-11-19.2014596,bE,1.45,17.971,13.910,0.005,9.913,0.047,g
2459173.71486,2020-11-20.2145699,bE,1.50,17.908,13.922,0.006,9.802,0.050,g
2459174.74177,2020-11-21.2414184,bE,1.43,17.882,13.934,0.006,9.697,0.051,g
2459175.78538,2020-11-22.2849648,bi,1.57,17.755,13.951,0.007,9.545,0.057,g
2459177.67519,2020-11-24.1746732,bE,1.47,17.872,13.902,0.006,9.981,0.052,g
2459178.77091,2020-11-25.2703311,bE,1.44,18.056,13.885,0.005,10.143,0.044,g
2459179.75616,2020-11-26.2555187,bi,1.54,17.942,13.892,0.005,10.076,0.048,g
2459180.76555,2020-11-27.2648583,bE,1.51,17.684,13.912,0.007,9.894,0.061,g
2459180.77952,2020-11-27.2788174,bi,1.51,17.419,13.919,0.009,9.826,0.078,g
2459181.67461,2020-11-28.1738765,bE,1.50,17.499,13.885,0.008,10.138,0.073,g
